year,semester,under,major,subcode,subclass,subname,credit,time,hour,professor,size,isEnglish,isEngineer,oddEven,certify,exam,recommend,recommendGrade,registerRefer,explane,etc
2017 학년도,1학기,학부,전인교육원,SHU4053,1,정보사회의이해,3,"화,목 09:00~10:15 [K406]",3,조희정,19,,,,,,전학년,1-4학년,,,"부제: 인터넷과 공동체, 수강대상: 전학년, 수강승인 가능, 수강인원 제한없음"
2017 학년도,1학기,학부,전인교육원,SHU4054,1,자기표현의심리적이해,3,"화,목 13:30~14:45 [K504]",3,김은진,53,,,,,,"2,3,4학년",2-4학년,,PSY3006자기표현의심리적기초 기수강자는 수강불가.,
2017 학년도,1학기,학부,전인교육원,SHU4057,1,공감의시대,2,수 10:30~12:20 [D201],2,정강엽,20,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,전인교육원,SHU4063,1,인간과기업가정신,2,수 15:00~16:50 [K404],2,홍철기,48,,,,,,전학년,1-4학년,,성적평가:S/U,
2017 학년도,1학기,학부,전인교육원,STS2001,1,자연과인간,3,월 10:30~11:45 / 수 12:00~13:15 [K301],3,이덕환,98,,,,,,전학년,1학년,"자연과학부,공학부(불가능)","자연과학부,공학부 수강불가",
2017 학년도,1학기,학부,전인교육원,STS2002,1,생명과환경,3,"화,목 13:30~14:45 [K402]",3,이규호,65,,,,,,전학년,1학년,"자연과학부,공학부(불가능)","자연과학부,공학부 수강불가",*자연과학부/공학부 수강불가
2017 학년도,1학기,학부,전인교육원,STS2002,2,생명과환경,3,"화,목 15:00~16:15 [K303]",3,한징택,77,,,,,,전학년,1학년,"자연과학부,공학부(불가능)","자연과학부,공학부 수강불가",*자연과학부/공학부 수강불가
2017 학년도,1학기,학부,전인교육원,STS2002,3,생명과환경,3,"수,금 13:30~14:45 [K304]",3,신형두,29,,,,,,전학년,1학년,"자연과학부,공학부(불가능)","자연과학부,공학부 수강불가",*자연과학부/공학부 수강불가
2017 학년도,1학기,학부,전인교육원,STS2002,4,생명과환경,3,"수,금 15:00~16:15 [K403]",3,이병하,77,,,,,,전학년,1학년,"자연과학부,공학부(불가능)","자연과학부,공학부 수강불가",*자연과학부/공학부 수강불가
2017 학년도,1학기,학부,전인교육원,STS2004,1,대학수학,3,월 09:00~10:15 / 수 10:30~11:45 [K303],3,김현정,60,,,,,,전학년,1학년,"자연과학부,공학부(불가능)","자연과학부,공학부 수강불가",
2017 학년도,1학기,학부,전인교육원,STS2004,2,대학수학,3,월 12:00~13:15 / 금 10:30~11:45 [K203],3,이미선,70,,,,,,전학년,1학년,"자연과학부,공학부(불가능)","자연과학부,공학부 수강불가",
2017 학년도,1학기,학부,전인교육원,STS2004,3,대학수학,3,월 12:00~13:15 / 금 10:30~11:45 [RA408],3,이나리,44,,,,,,전학년,1학년,"자연과학부,공학부(불가능)","자연과학부,공학부 수강불가",
2017 학년도,1학기,학부,전인교육원,STS2004,4,대학수학,3,월 13:30~14:45 / 금 12:00~13:15 [RA408],3,조성희,65,,,,,,전학년,1학년,"자연과학부,공학부(불가능)","자연과학부,공학부 수강불가",
2017 학년도,1학기,학부,전인교육원,STS2004,5,대학수학,3,월 15:00~16:15 / 수 16:30~17:45 [RA408],3,조성희,67,,,,,,전학년,1학년,"자연과학부,공학부(불가능)","자연과학부,공학부 수강불가",
2017 학년도,1학기,학부,전인교육원,STS2004,6,대학수학,3,"화,목 09:00~10:15 [K203]",3,김순영,47,,,,,,전학년,1학년,"자연과학부,공학부(불가능)","자연과학부,공학부 수강불가",
2017 학년도,1학기,학부,전인교육원,STS2004,7,대학수학,3,"화,목 12:00~13:15 [K203]",3,김순영,73,,,,,,전학년,1학년,"자연과학부,공학부(불가능)","자연과학부,공학부 수강불가",
2017 학년도,1학기,학부,전인교육원,STS2004,8,대학수학,3,"화,목 13:30~14:45 [K203]",3,김순영,69,,,,,,전학년,1학년,"자연과학부,공학부(불가능)","자연과학부,공학부 수강불가",
2017 학년도,1학기,학부,전인교육원,STS2004,9,대학수학,3,"화,목 15:00~16:15 [RA410]",3,조성근,79,,,,,,전학년,1학년,"자연과학부,공학부(불가능)","자연과학부,공학부 수강불가",
2017 학년도,1학기,학부,전인교육원,STS2004,10,대학수학,3,"수,금 09:00~10:15 [RA406B]",3,조성희,35,,,,,,전학년,1학년,"자연과학부,공학부(불가능)","자연과학부,공학부 수강불가",
2017 학년도,1학기,학부,전인교육원,STS2004,11,대학수학,3,"수,금 13:30~14:45 [K203]",3,김현정,66,,,,,,전학년,1학년,"자연과학부,공학부(불가능)","자연과학부,공학부 수강불가",
2017 학년도,1학기,학부,전인교육원,STS2004,12,대학수학,3,"수,금 15:00~16:15 [RA308]",3,이영록,49,,,,,,전학년,1학년,"자연과학부,공학부(불가능)","자연과학부,공학부 수강불가",
2017 학년도,1학기,학부,전인교육원,STS2005,1,미적분학I,3,"화,목 10:30~11:45 [RA410]",3,김종수,58,,,,,,전학년,1학년,수학전공(가능),,수학과 신입생 우선배정
2017 학년도,1학기,학부,전인교육원,STS2005,2,미적분학I,3,"수,금 13:30~14:45 [RA308]",3,이종범,52,O,O,,,,전학년,1학년,,,
2017 학년도,1학기,학부,전인교육원,STS2005,3,미적분학I,3,월 09:00~10:15 / 수 10:30~11:45 [RA408],3,박성호,36,,O,,,,전학년,1학년,,,
2017 학년도,1학기,학부,전인교육원,STS2005,4,미적분학I,3,월 09:00~10:15 / 수 10:30~11:45 [K201],3,김영경,70,,O,,,,전학년,1학년,,,
2017 학년도,1학기,학부,전인교육원,STS2005,5,미적분학I,3,월 10:30~11:45 / 수 12:00~13:15 [K201],3,김영경,68,,O,,,,전학년,1학년,,,
2017 학년도,1학기,학부,전인교육원,STS2005,6,미적분학I,3,월 12:00~13:15 / 금 10:30~11:45 [K303],3,김현정,67,,O,,,,전학년,1학년,,,
2017 학년도,1학기,학부,전인교육원,STS2005,7,미적분학I,3,월 13:30~14:45 / 금 12:00~13:15 [K203],3,이미선,71,,O,,,,전학년,1학년,,,
2017 학년도,1학기,학부,전인교육원,STS2005,8,미적분학I,3,월 15:00~16:15 / 수 16:30~17:45 [RA308],3,최미란,64,,O,,,,전학년,1학년,,,
2017 학년도,1학기,학부,전인교육원,STS2005,9,미적분학I,3,"화,목 09:00~10:15 [K402]",3,유지현,72,,O,,,,전학년,1학년,,,
2017 학년도,1학기,학부,전인교육원,STS2005,10,미적분학I,3,"화,목 13:30~14:45 [RA406B]",3,강유태,66,,O,,,,전학년,1학년,,,
2017 학년도,1학기,학부,전인교육원,STS2005,11,미적분학I,3,"화,목 15:00~16:15 [RA406B]",3,강유태,59,,O,,,,전학년,1학년,,,
2017 학년도,1학기,학부,전인교육원,STS2005,12,미적분학I,3,"수,금 09:00~10:15 [K203]",3,김지현,65,,O,,,,전학년,1학년,,,
2017 학년도,1학기,학부,전인교육원,STS2005,13,미적분학I,3,"수,금 13:30~14:45 [K303]",3,김지현,65,,O,,,,전학년,1학년,,,
2017 학년도,1학기,학부,전인교육원,STS2008,1,고급응용C프로그래밍,3,"화,목 12:00~13:15 [AS111]",3,김승욱,36,,,,,,전학년,2학년,컴퓨터공학전공(불가능),"(구)C언어[C프로그래밍수강자,컴공전공수강불가],포트란프로그래밍 대체과목",16학번 수강불가 (구 C언어)
2017 학년도,1학기,학부,전인교육원,STS2008,2,고급응용C프로그래밍,3,"수,금 09:00~10:15 [AS111]",3,윤용운,36,,,,,,전학년,2학년,컴퓨터공학전공(불가능),"(구)C언어[C프로그래밍수강자,컴공전공수강불가],포트란프로그래밍 대체과목",16학번 수강불가 (구 C언어)
2017 학년도,1학기,학부,전인교육원,STS2008,3,고급응용C프로그래밍,3,월 13:30~14:45 / 금 12:00~13:15 [D405],3,장나은,34,,,,,,2학년,2학년,컴퓨터공학전공(불가능),"(구)C언어[C프로그래밍수강자,컴공전공수강불가],포트란프로그래밍 대체과목","16학번만 수강/C언어고급,컴퓨팅사고력(자연,공학)필수이수"
2017 학년도,1학기,학부,전인교육원,STS2008,4,고급응용C프로그래밍,3,월 12:00~13:15 / 금 10:30~11:45 [D405],3,김선호,19,,,,,,2학년,2학년,컴퓨터공학전공(불가능),"(구)C언어[C프로그래밍수강자,컴공전공수강불가],포트란프로그래밍 대체과목","16학번만 수강/C언어고급,컴퓨팅사고력(자연,공학)필수이수"
2017 학년도,1학기,학부,전인교육원,STS2010,1,과학사,3,월 09:00~10:15 / 수 10:30~11:45 [K305],3,이정희,34,,O,,,,전학년,1-2학년,,,
2017 학년도,1학기,학부,전인교육원,STS2010,2,과학사,3,월 10:30~11:45 / 수 12:00~13:15 [K305],3,이정희,61,,O,,,,전학년,1-2학년,,,
2017 학년도,1학기,학부,전인교육원,STS2011,1,고급응용소프트웨어프로그래밍,3,월 09:00~10:15 / 수 10:30~11:45 [AS107],3,서경희,16,,,,,,전학년,2-4학년,컴퓨터공학전공(불가능),파이썬 고급과정,
2017 학년도,1학기,학부,전인교육원,STU4006,1,자연재해와우리사회,3,"화,목 12:00~13:15 [K303]",3,김현주,77,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,전인교육원,STU4007,1,지구과학,3,"화,목 13:30~14:45 [K303]",3,김현주,59,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,전인교육원,STU4011,1,우주와원자시대,3,"화,목 12:00~13:15 [K309]",3,임채호,31,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,전인교육원,STU4016,1,사상의학의이해,3,수 15:00~17:45 [K301],3,이병삼,89,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,전인교육원,TLS1002,1,비평적글쓰기연습,3,월 09:00~10:15 / 수 10:30~11:45 [J202],3,이소연,18,,,,,,전학년,1-4학년,,구 계열별글쓰기의 대체과목,(구)계열별글쓰기 대체 과목
2017 학년도,1학기,학부,전인교육원,TLS1002,2,비평적글쓰기연습,3,"화,목 09:00~10:15 [J108]",3,김보현,17,,,,,,전학년,1-4학년,,구 계열별글쓰기의 대체과목,(구)계열별글쓰기 대체 과목
2017 학년도,1학기,학부,전인교육원,TLS1002,3,비평적글쓰기연습,3,월 12:00~13:15 / 금 10:30~11:45 [J104],3,최성민,26,,O,,,,전학년,1-4학년,,구 계열별글쓰기의 대체과목,(구)계열별글쓰기 대체 과목
2017 학년도,1학기,학부,전인교육원,TLS1002,4,비평적글쓰기연습,3,"수,금 09:00~10:15 [J108]",3,허윤진,21,,,,,,전학년,1-4학년,,구 계열별글쓰기의 대체과목,(구)계열별글쓰기 대체 과목
2017 학년도,1학기,학부,전인교육원,TLS1004,1,글로벌의사소통II,3,월 15:00~16:15 / 수 16:30~17:45 [J114],3,이주영,22,O,,,,,전학년,1학년,,구 영어II의 대체과목,
2017 학년도,1학기,학부,전인교육원,TLS1004,2,글로벌의사소통II,3,"화,목 10:30~11:45 [J112]",3,"Kim, Jae Pil",23,O,,,,,전학년,1학년,,구 영어II의 대체과목,
2017 학년도,1학기,학부,전인교육원,TLS1004,3,글로벌의사소통II,3,"화,목 15:00~16:15 [D610]",3,이원희,24,O,,,,,전학년,1학년,,구 영어II의 대체과목,
2017 학년도,1학기,학부,전인교육원,TLS1004,4,글로벌의사소통II,3,"화,목 10:30~11:45 [D610]",3,"Thigpen, Byron Douglas",23,O,,,,,전학년,1학년,,구 영어II의 대체과목,
2017 학년도,1학기,학부,전인교육원,TLS1004,5,글로벌의사소통II,3,"수,금 15:00~16:15 [J114]",3,김영옥,19,O,,,,,전학년,1학년,,구 영어II의 대체과목,
2017 학년도,1학기,학부,전인교육원,TLS1004,6,글로벌의사소통II,3,"화,목 12:00~13:15 [D610]",3,이원희,25,O,,,,,전학년,1학년,,구 영어II의 대체과목,
2017 학년도,1학기,학부,전인교육원,TLS1005,1,영어읽기와토론연습,3,"화,목 13:30~14:45 [J321]",3,홍진영,25,O,,,,,전학년,1학년,,,
2017 학년도,1학기,학부,전인교육원,TLS1006,1,실용영어와발표연습,3,월 10:30~11:45 / 수 12:00~13:15 [X426],3,"Ellis, Jason Edward",22,O,,,,,전학년,1학년,,,
2017 학년도,1학기,학부,교육문화연계전공,EDU2001,1,교육학개론,3,월 10:30~11:45 / 수 12:00~13:15 [J128],3,이예경,36,O,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,교육문화연계전공,EDU2002,1,교육철학및교육사,2,월 15:00~16:50 [J128],2,한석훈,47,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,교육문화연계전공,EDU2003,1,교육심리,2,"화,목 13:30~14:20 [J106]",2,양미경,28,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,교육문화연계전공,EDU2004,1,교육방법및교육공학,2,"화,목 15:00~15:50 [J126]",2,양미경,13,,,,,,전학년,2-4학년,,,
2017 학년도,1학기,학부,교육문화연계전공,EDU3001,1,교육과정,2,"화,목 10:30~11:20 [J128]",2,양미경,29,,,,,,전학년,2-4학년,,,
2017 학년도,1학기,학부,교육문화연계전공,EDU3002,1,교육행정및교육경영,2,월 16:30~18:20 [J126],2,송선영,22,,,,,,전학년,2-4학년,,,
2017 학년도,1학기,학부,교육문화연계전공,EDU3033,1,교육사회,2,"화,목 13:30~14:20 [RA204]",2,정유성,61,,,,,,전학년,2-4학년,,,
2017 학년도,1학기,학부,교육문화연계전공,EDU3034,1,학교현장실습,2,,,양미경,31,,,,,,"3,4학년",4학년,,,현장학교실습4주
2017 학년도,1학기,학부,교육문화연계전공,EDU3035,1,교육봉사활동,2,,,양미경,17,,,,,,"3,4학년",3-4학년,,성적평가:S/U,현장학교실습60시간
2017 학년도,1학기,학부,교육문화연계전공,EDU3037,1,생활지도및상담,2,화 15:00~16:50 [J202],2,윤아랑,29,,,,,,전학년,2-4학년,,,
2017 학년도,1학기,학부,교육문화연계전공,EDU3045,1,특수교육학개론,2,월 15:00~16:50 [J307],2,한홍석,36,,,,,,전학년,3-4학년,,,
2017 학년도,1학기,학부,교육문화연계전공,EDU3047,1,교육평가,2,월 15:00~15:50 / 수 16:30~17:20 [J209],2,이예경,24,,,,,,전학년,3-4학년,,,
2017 학년도,1학기,학부,일본문화전공,JPN2002,1,중급일본어II,3,월 10:30~11:45 / 수 12:00~13:15 [J319],3,최은희,17,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,일본문화전공,JPN2007,1,시사일본어,3,"화,목 15:00~16:15 [J120]",3,김인혜,13,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,일본문화전공,JPN2008,1,일본문학의이해,3,"화,목 10:30~11:45 [J317]",3,김계자,27,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,일본문화전공,JPN2013,1,일본문화특강I,3,수 15:00~17:45 [J309],3,유양근,43,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,일본문화전공,JPN3001,1,일본사회의이해,3,월 13:30~14:45 / 금 12:00~13:15 [J325],3,김경녀,20,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,일본문화전공,JPN3010,1,일본현지체험학습,1,금 18:00~18:50,1,윤병남,13,,,,O,,전학년,1-4학년,,성적평가:S/U,수강승인
2017 학년도,1학기,학부,일본문화전공,JPN4013,1,일본경제특강,3,목 15:00~17:45 [J202],3,이우광,12,,,,,,전학년,2-4학년,,,
2017 학년도,1학기,학부,여성학 연계전공,GES2001,1,현대사회와여성,2,수 10:30~12:20 [J313],2,이성은,26,,,,,,전학년,1-4학년,,,2학점
2017 학년도,1학기,학부,여성학 연계전공,GES3003,1,여성과취업,3,월 13:30~16:15 [K404],3,김현정,56,,,,,,"3,4학년",3-4학년,,성적평가:S/U,8학기 이상 수강 제외. 성인지적 수강동기를 가진 남학생 10명 이내 수강 가능
2017 학년도,1학기,학부,여성학 연계전공,GES3009,1,여성심리학,3,"화,목 10:30~11:45 [D406]",3,이수련,14,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,여성학 연계전공,GES3010,1,남성문화연구,3,"화,목 15:00~16:15 [J325]",3,정유성,22,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,여성학 연계전공,GES3013,1,한국여성사,3,수 13:30~16:15 [D303B],3,이숙인,13,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,여성학 연계전공,GESG002,1,여성학연구방법론,3,"화,목 12:00~13:15 [J614]",3,김성례,1,,,,,,"3,4학년",3-4학년,,대학원초급과목,학석사 연계과목
2017 학년도,1학기,학부,바이오융합기술 연계전공,BNT3001,1,바이오융합기술프로젝트I,3,토 12:00~15:00 [K306],3,유양모,12,,,,,,"2,3,4학년",3-4학년,,,
2017 학년도,1학기,학부,바이오융합기술 연계전공,BNT3006,1,의공학개론I,3,월 10:30~11:45 / 수 12:00~13:15 [RA406A],3,장진호,22,,,,,,"3,4학년",3-4학년,,,
2017 학년도,1학기,학부,바이오융합기술 연계전공,BNT3008,1,분자생물공학,3,"화,목 12:00~13:15 [K306]",3,조규봉,13,,,,,,"3,4학년",3-4학년,,,
2017 학년도,1학기,학부,바이오융합기술 연계전공,BNT3091,1,특수연구I,3,,,유양모,4,,,,,,4학년,4학년,바이오융합기술 연계전공(가능),바이오융합전공 학생만 수강가능,바이오융합 전공 학생만 수강 가능
2017 학년도,1학기,학부,바이오융합기술 연계전공,BNTG008,1,바이오융합산업기술,3,금 16:30~19:15 [K206],3,김수경,9,,,,,,"3,4학년",3-4학년,,"대학원초급과목, 구BNT3004",
2017 학년도,1학기,학부,바이오융합기술 연계전공,BNTG031,1,지식재산권과특허,3,화 16:30~19:15 [K502],3,김현진,34,,,,,,"2,3,4학년",3-4학년,,"대학원초급과목,구BNT5031",
2017 학년도,1학기,학부,스포츠미디어 연계전공,SPM3005,1,레크리에이션의이론과실제,2,금 10:30~12:20 [K509],2,이문진,23,,,,,,전학년,1-4학년,,장소:체육관(705-8207),
2017 학년도,1학기,학부,스포츠미디어 연계전공,SPM3006,1,스포츠경영특강,2,화 15:00~16:50 [K509],2,오자왕,14,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,스포츠미디어 연계전공,SPM3007,1,스포츠사회학,2,목 12:00~13:50 [K506],2,김한범,5,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,스포츠미디어 연계전공,SPM3011,1,스포츠생리학,2,금 10:30~12:20 [K507],2,김태형,46,,,,,,전학년,1-4학년,,,
